2017-09-01 15:11:41:0064	../../../files/testListWithPickListSize025.txt
instanceNumber	DistanceMatrixRunningTime	NumberOfStagnantGeneration	PopulationSize	CrossoverProbability	MutationProbability	CrossoverOperator	MutationOperator	TravelledDistance	RunningTime
1	46,754	70	400	0,6	0,06	Ordered	Inversion	724,260000000001	2,027
1	46,754	70	400	0,6	0,07	Ordered	Inversion	663,080000000001	1,679
1	46,754	70	400	0,6	0,08	Ordered	Inversion	696,560000000001	1,465
1	46,754	70	400	0,6	0,09	Ordered	Inversion	652,000000000001	2,53
1	46,754	70	400	0,6	0,1	Ordered	Inversion	717,320000000001	1,389
1	46,754	70	400	0,6	0,11	Ordered	Inversion	713,520000000001	1,438
1	46,754	70	400	0,6	0,12	Ordered	Inversion	652,000000000001	2,029
1	46,754	70	400	0,65	0,01	Ordered	Inversion	712,500000000002	3,558
1	46,754	70	400	0,65	0,02	Ordered	Inversion	652,000000000001	4,145
1	46,754	70	400	0,65	0,03	Ordered	Inversion	587,22	2,602
1	46,754	70	400	0,65	0,04	Ordered	Inversion	696,560000000001	3,193
1	46,754	70	400	0,65	0,05	Ordered	Inversion	671,580000000001	1,543
1	46,754	70	400	0,65	0,06	Ordered	Inversion	653,260000000001	1,986
1	46,754	70	400	0,65	0,07	Ordered	Inversion	624,640000000001	2,4
1	46,754	70	400	0,65	0,08	Ordered	Inversion	711,780000000001	2,677
1	46,754	70	400	0,65	0,09	Ordered	Inversion	696,560000000001	4,205
1	46,754	70	400	0,65	0,1	Ordered	Inversion	633,140000000001	2,279
1	46,754	70	400	0,65	0,11	Ordered	Inversion	633,140000000001	4,311
1	46,754	70	400	0,65	0,12	Ordered	Inversion	692,380000000001	1,477
1	46,754	70	400	0,7	0,01	Ordered	Inversion	607,000000000001	1,913
1	46,754	70	400	0,7	0,02	Ordered	Inversion	624,640000000001	3,521
1	46,754	70	400	0,7	0,03	Ordered	Inversion	696,560000000002	2,521
1	46,754	70	400	0,7	0,04	Ordered	Inversion	696,560000000001	2,385
1	46,754	70	400	0,7	0,05	Ordered	Inversion	660,500000000001	2,543
1	46,754	70	400	0,7	0,06	Ordered	Inversion	660,500000000001	4,793
1	46,754	70	400	0,7	0,07	Ordered	Inversion	692,380000000001	1,384
1	46,754	70	400	0,7	0,08	Ordered	Inversion	709,000000000001	3,223
1	46,754	70	400	0,7	0,09	Ordered	Inversion	712,500000000001	2,747
1	46,754	70	400	0,7	0,1	Ordered	Inversion	671,580000000001	1,734
1	46,754	70	400	0,7	0,11	Ordered	Inversion	703,320000000001	1,95
1	46,754	70	400	0,7	0,12	Ordered	Inversion	633,140000000001	2,035
1	46,754	70	400	0,75	0,01	Ordered	Inversion	670,420000000001	1,704
1	46,754	70	400	0,75	0,02	Ordered	Inversion	633,140000000001	2,675
1	46,754	70	400	0,75	0,03	Ordered	Inversion	720,420000000001	3,239
1	46,754	70	400	0,75	0,04	Ordered	Inversion	663,080000000001	3,768
1	46,754	70	400	0,75	0,05	Ordered	Inversion	701,760000000001	1,846
1	46,754	70	400	0,75	0,06	Ordered	Inversion	675,760000000001	1,229
1	46,754	70	400	0,75	0,07	Ordered	Inversion	696,900000000001	2,852
1	46,754	70	400	0,75	0,08	Ordered	Inversion	652,000000000001	1,425
1	46,754	70	400	0,75	0,09	Ordered	Inversion	624,640000000001	1,76
1	46,754	70	400	0,75	0,1	Ordered	Inversion	720,420000000001	2,684
1	46,754	70	400	0,75	0,11	Ordered	Inversion	692,380000000001	3,388
1	46,754	70	400	0,75	0,12	Ordered	Inversion	633,140000000001	1,63
1	46,754	70	400	0,8	0,01	Ordered	Inversion	707,300000000001	2,127
1	46,754	70	400	0,8	0,02	Ordered	Inversion	653,600000000001	3,308
1	46,754	70	400	0,8	0,03	Ordered	Inversion	680,960000000001	1,313
1	46,754	70	400	0,8	0,04	Ordered	Inversion	654,820000000001	2,028
1	46,754	70	400	0,8	0,05	Ordered	Inversion	660,500000000001	4,184
1	46,754	70	400	0,8	0,06	Ordered	Inversion	653,260000000001	2,82
1	46,754	70	400	0,8	0,07	Ordered	Inversion	704,340000000001	2,133
1	46,754	70	400	0,8	0,08	Ordered	Inversion	652,000000000001	1,883
1	46,754	70	400	0,8	0,09	Ordered	Inversion	652,000000000001	2,733
1	46,754	70	400	0,8	0,1	Ordered	Inversion	707,980000000001	1,552
1	46,754	70	400	0,8	0,11	Ordered	Inversion	702,440000000001	1,56
1	46,754	70	400	0,8	0,12	Ordered	Inversion	696,900000000001	1,424
1	46,754	70	400	0,85	0,01	Ordered	Inversion	703,320000000001	2,449
1	46,754	70	400	0,85	0,02	Ordered	Inversion	635,040000000001	1,753
1	46,754	70	400	0,85	0,03	Ordered	Inversion	704,340000000001	1,602
1	46,754	70	400	0,85	0,04	Ordered	Inversion	700,840000000001	1,519
1	46,754	70	400	0,85	0,05	Ordered	Inversion	652,000000000001	2,342
1	46,754	70	400	0,85	0,06	Ordered	Inversion	671,580000000001	1,806
1	46,754	70	400	0,85	0,07	Ordered	Inversion	652,000000000001	2,597
1	46,754	70	400	0,85	0,08	Ordered	Inversion	696,560000000001	3,791
1	46,754	70	400	0,85	0,09	Ordered	Inversion	624,640000000001	1,282
1	46,754	70	400	0,85	0,1	Ordered	Inversion	692,380000000001	2,51
1	46,754	70	400	0,85	0,11	Ordered	Inversion	712,840000000002	1,864
1	46,754	70	400	0,85	0,12	Ordered	Inversion	671,580000000001	3,563
1	46,754	70	400	0,9	0,01	Ordered	Inversion	720,420000000001	1,608
1	46,754	70	400	0,9	0,02	Ordered	Inversion	698,800000000001	2,719
1	46,754	70	400	0,9	0,03	Ordered	Inversion	660,500000000001	3,737
1	46,754	70	400	0,9	0,04	Ordered	Inversion	696,900000000001	2,711
1	46,754	70	400	0,9	0,05	Ordered	Inversion	671,580000000001	1,534
1	46,754	70	400	0,9	0,06	Ordered	Inversion	660,500000000001	3,711
1	46,754	70	400	0,9	0,07	Ordered	Inversion	652,000000000001	2,467
1	46,754	70	400	0,9	0,08	Ordered	Inversion	696,560000000001	2,607
1	46,754	70	400	0,9	0,09	Ordered	Inversion	683,880000000001	2,711
1	46,754	70	400	0,9	0,1	Ordered	Inversion	692,380000000001	3,294
1	46,754	70	400	0,9	0,11	Ordered	Inversion	633,140000000001	1,964
1	46,754	70	400	0,9	0,12	Ordered	Inversion	708,180000000001	2,964
1	46,754	70	450	0,6	0,01	Ordered	Inversion	633,140000000001	3,264
1	46,754	70	450	0,6	0,02	Ordered	Inversion	692,380000000001	2,629
1	46,754	70	450	0,6	0,03	Ordered	Inversion	708,320000000001	5,629
1	46,754	70	450	0,6	0,04	Ordered	Inversion	662,400000000001	2,429
1	46,754	70	450	0,6	0,05	Ordered	Inversion	683,880000000001	5,022
1	46,754	70	450	0,6	0,06	Ordered	Inversion	654,820000000001	2,371
1	46,754	70	450	0,6	0,07	Ordered	Inversion	660,500000000001	1,903
1	46,754	70	450	0,6	0,08	Ordered	Inversion	702,440000000001	5,292
1	46,754	70	450	0,6	0,09	Ordered	Inversion	633,140000000001	1,915
1	46,754	70	450	0,6	0,1	Ordered	Inversion	692,380000000001	4,833
1	46,754	70	450	0,6	0,11	Ordered	Inversion	633,140000000001	3,37
1	46,754	70	450	0,6	0,12	Ordered	Inversion	683,880000000001	2,772
1	46,754	70	450	0,65	0,01	Ordered	Inversion	607,000000000001	1,441
1	46,754	70	450	0,65	0,02	Ordered	Inversion	723,580000000001	2,744
1	46,754	70	450	0,65	0,03	Ordered	Inversion	633,140000000001	1,353
1	46,754	70	450	0,65	0,04	Ordered	Inversion	719,400000000001	1,87
1	46,754	70	450	0,65	0,05	Ordered	Inversion	624,640000000001	2,665
1	46,754	70	450	0,65	0,06	Ordered	Inversion	663,080000000001	3,572
1	46,754	70	450	0,65	0,07	Ordered	Inversion	700,500000000001	2,021
1	46,754	70	450	0,65	0,08	Ordered	Inversion	624,640000000001	1,592
1	46,754	70	450	0,65	0,09	Ordered	Inversion	587,22	2,371
1	46,754	70	450	0,65	0,1	Ordered	Inversion	624,640000000001	3,68
1	46,754	70	450	0,65	0,11	Ordered	Inversion	624,640000000001	2,065
1	46,754	70	450	0,65	0,12	Ordered	Inversion	694,620000000001	2,568
1	46,754	70	450	0,7	0,01	Ordered	Inversion	688,200000000001	3,692
1	46,754	70	450	0,7	0,02	Ordered	Inversion	683,880000000001	3,22
1	46,754	70	450	0,7	0,03	Ordered	Inversion	624,640000000001	4,711
1	46,754	70	450	0,7	0,04	Ordered	Inversion	704,340000000001	1,713
1	46,754	70	450	0,7	0,05	Ordered	Inversion	663,080000000001	1,434
1	46,754	70	450	0,7	0,06	Ordered	Inversion	696,900000000001	2,391
1	46,754	70	450	0,7	0,07	Ordered	Inversion	683,880000000001	5,006
1	46,754	70	450	0,7	0,08	Ordered	Inversion	663,080000000001	1,603
1	46,754	70	450	0,7	0,09	Ordered	Inversion	702,440000000001	2,15
1	46,754	70	450	0,7	0,1	Ordered	Inversion	696,560000000001	1,678
1	46,754	70	450	0,7	0,11	Ordered	Inversion	660,500000000001	2,98
1	46,754	70	450	0,7	0,12	Ordered	Inversion	660,500000000001	4,514
1	46,754	70	450	0,75	0,01	Ordered	Inversion	713,720000000001	2,347
1	46,754	70	450	0,75	0,02	Ordered	Inversion	633,140000000001	6,325
1	46,754	70	450	0,75	0,03	Ordered	Inversion	663,080000000001	1,776
1	46,754	70	450	0,75	0,04	Ordered	Inversion	624,640000000001	4,118
1	46,754	70	450	0,75	0,05	Ordered	Inversion	703,460000000001	2,306
1	46,754	70	450	0,75	0,06	Ordered	Inversion	702,440000000001	2,517
1	46,754	70	450	0,75	0,07	Ordered	Inversion	624,640000000001	3,786
1	46,754	70	450	0,75	0,08	Ordered	Inversion	660,500000000001	2,186
1	46,754	70	450	0,75	0,09	Ordered	Inversion	663,080000000001	3,272
1	46,754	70	450	0,75	0,1	Ordered	Inversion	660,500000000001	1,675
1	46,754	70	450	0,75	0,11	Ordered	Inversion	662,400000000001	1,575
1	46,754	70	450	0,75	0,12	Ordered	Inversion	624,640000000001	2,282
1	46,754	70	450	0,8	0,01	Ordered	Inversion	709,000000000001	2,983
1	46,754	70	450	0,8	0,02	Ordered	Inversion	675,280000000001	2,667
1	46,754	70	450	0,8	0,03	Ordered	Inversion	652,340000000001	4,091
1	46,754	70	450	0,8	0,04	Ordered	Inversion	682,860000000001	2,609
1	46,754	70	450	0,8	0,05	Ordered	Inversion	671,580000000001	4,355
1	46,754	70	450	0,8	0,06	Ordered	Inversion	692,380000000001	1,501
1	46,754	70	450	0,8	0,07	Ordered	Inversion	711,780000000001	2,062
1	46,754	70	450	0,8	0,08	Ordered	Inversion	607,000000000001	2,765
1	46,754	70	450	0,8	0,09	Ordered	Inversion	701,760000000001	1,345
1	46,754	70	450	0,8	0,1	Ordered	Inversion	704,340000000001	2,005
1	46,754	70	450	0,8	0,11	Ordered	Inversion	707,640000000001	1,962
1	46,754	70	450	0,8	0,12	Ordered	Inversion	713,180000000001	1,899
1	46,754	70	450	0,85	0,01	Ordered	Inversion	696,560000000001	10,283
1	46,754	70	450	0,85	0,02	Ordered	Inversion	652,000000000001	3,551
1	46,754	70	450	0,85	0,03	Ordered	Inversion	671,580000000001	2,709
1	46,754	70	450	0,85	0,04	Ordered	Inversion	624,640000000001	2,258
1	46,754	70	450	0,85	0,05	Ordered	Inversion	692,380000000001	3,432
1	46,754	70	450	0,85	0,06	Ordered	Inversion	721,300000000001	2,577
1	46,754	70	450	0,85	0,07	Ordered	Inversion	652,000000000001	2,814
1	46,754	70	450	0,85	0,08	Ordered	Inversion	660,500000000001	2,446
1	46,754	70	450	0,85	0,09	Ordered	Inversion	703,660000000001	1,662
1	46,754	70	450	0,85	0,1	Ordered	Inversion	692,380000000001	1,928
1	46,754	70	450	0,85	0,11	Ordered	Inversion	671,580000000001	2,089
1	46,754	70	450	0,85	0,12	Ordered	Inversion	652,000000000001	3,095
1	46,754	70	450	0,9	0,01	Ordered	Inversion	576,940000000001	2,203
1	46,754	70	450	0,9	0,02	Ordered	Inversion	696,560000000001	7,888
1	46,754	70	450	0,9	0,03	Ordered	Inversion	696,560000000001	3,116
1	46,754	70	450	0,9	0,04	Ordered	Inversion	652,000000000001	4,188
1	46,754	70	450	0,9	0,05	Ordered	Inversion	624,640000000001	2,283
1	46,754	70	450	0,9	0,06	Ordered	Inversion	696,560000000001	2,919
1	46,754	70	450	0,9	0,07	Ordered	Inversion	624,640000000001	4,59
1	46,754	70	450	0,9	0,08	Ordered	Inversion	648,400000000001	2,118
1	46,754	70	450	0,9	0,09	Ordered	Inversion	624,640000000001	2,562
1	46,754	70	450	0,9	0,1	Ordered	Inversion	652,000000000001	3,727
1	46,754	70	450	0,9	0,11	Ordered	Inversion	633,140000000001	2,829
1	46,754	70	450	0,9	0,12	Ordered	Inversion	671,920000000001	2,846
1	46,754	70	500	0,6	0,01	Ordered	Inversion	726,840000000001	2,221
1	46,754	70	500	0,6	0,02	Ordered	Inversion	633,140000000001	8,923
1	46,754	70	500	0,6	0,03	Ordered	Inversion	624,640000000001	6,797
1	46,754	70	500	0,6	0,04	Ordered	Inversion	704,340000000001	2,231
1	46,754	70	500	0,6	0,05	Ordered	Inversion	624,640000000001	5,237
1	46,754	70	500	0,6	0,06	Ordered	Inversion	624,640000000001	2,641
1	46,754	70	500	0,6	0,07	Ordered	Inversion	696,560000000001	1,794
1	46,754	70	500	0,6	0,08	Ordered	Inversion	702,440000000001	3,073
1	46,754	70	500	0,6	0,09	Ordered	Inversion	624,640000000001	4,103
1	46,754	70	500	0,6	0,1	Ordered	Inversion	671,580000000001	2,802
1	46,754	70	500	0,6	0,11	Ordered	Inversion	696,900000000001	3,958
1	46,754	70	500	0,6	0,12	Ordered	Inversion	624,640000000001	3,131
1	46,754	70	500	0,65	0,01	Ordered	Inversion	725,620000000001	1,529
1	46,754	70	500	0,65	0,02	Ordered	Inversion	660,500000000001	2,529
1	46,754	70	500	0,65	0,03	Ordered	Inversion	663,660000000001	4,261
1	46,754	70	500	0,65	0,04	Ordered	Inversion	692,380000000001	4,123
1	46,754	70	500	0,65	0,05	Ordered	Inversion	633,140000000001	3,623
1	46,754	70	500	0,65	0,06	Ordered	Inversion	700,500000000001	2,163
1	46,754	70	500	0,65	0,07	Ordered	Inversion	702,440000000001	2,556
1	46,754	70	500	0,65	0,08	Ordered	Inversion	692,380000000001	3,586
1	46,754	70	500	0,65	0,09	Ordered	Inversion	624,640000000001	1,669
1	46,754	70	500	0,65	0,1	Ordered	Inversion	696,560000000001	2,111
1	46,754	70	500	0,65	0,11	Ordered	Inversion	702,440000000001	2,881
1	46,754	70	500	0,65	0,12	Ordered	Inversion	652,000000000001	4,193
1	46,754	70	500	0,7	0,01	Ordered	Inversion	719,260000000001	2,833
1	46,754	70	500	0,7	0,02	Ordered	Inversion	692,380000000001	2,91
1	46,754	70	500	0,7	0,03	Ordered	Inversion	700,500000000001	1,71
1	46,754	70	500	0,7	0,04	Ordered	Inversion	724,120000000001	3,219
1	46,754	70	500	0,7	0,05	Ordered	Inversion	702,440000000001	4,255
1	46,754	70	500	0,7	0,06	Ordered	Inversion	728,060000000001	2,047
1	46,754	70	500	0,7	0,07	Ordered	Inversion	624,640000000001	2,761
1	46,754	70	500	0,7	0,08	Ordered	Inversion	686,840000000001	3,019
1	46,754	70	500	0,7	0,09	Ordered	Inversion	663,080000000001	3,107
1	46,754	70	500	0,7	0,1	Ordered	Inversion	683,880000000001	5,231
1	46,754	70	500	0,7	0,11	Ordered	Inversion	663,080000000001	1,539
1	46,754	70	500	0,7	0,12	Ordered	Inversion	718,920000000001	3,892
1	46,754	70	500	0,75	0,01	Ordered	Inversion	718,000000000001	2,772
1	46,754	70	500	0,75	0,02	Ordered	Inversion	756,540000000002	2,458
1	46,754	70	500	0,75	0,03	Ordered	Inversion	700,500000000001	4,561
1	46,754	70	500	0,75	0,04	Ordered	Inversion	660,500000000001	4,118
1	46,754	70	500	0,75	0,05	Ordered	Inversion	712,500000000001	1,709
1	46,754	70	500	0,75	0,06	Ordered	Inversion	683,880000000001	3,364
1	46,754	70	500	0,75	0,07	Ordered	Inversion	683,880000000001	2,87
1	46,754	70	500	0,75	0,08	Ordered	Inversion	660,500000000001	1,896
1	46,754	70	500	0,75	0,09	Ordered	Inversion	683,880000000001	2,36
1	46,754	70	500	0,75	0,1	Ordered	Inversion	660,500000000001	1,911
1	46,754	70	500	0,75	0,11	Ordered	Inversion	692,380000000001	2,422
1	46,754	70	500	0,75	0,12	Ordered	Inversion	652,000000000001	4,02
1	46,754	70	500	0,8	0,01	Ordered	Inversion	701,520000000001	5,022
1	46,754	70	500	0,8	0,02	Ordered	Inversion	709,000000000001	2,875
1	46,754	70	500	0,8	0,03	Ordered	Inversion	615,840000000001	2,627
1	46,754	70	500	0,8	0,04	Ordered	Inversion	700,500000000001	4,826
1	46,754	70	500	0,8	0,05	Ordered	Inversion	702,440000000001	3,138
1	46,754	70	500	0,8	0,06	Ordered	Inversion	648,400000000001	3,369
1	46,754	70	500	0,8	0,07	Ordered	Inversion	652,000000000001	2,966
1	46,754	70	500	0,8	0,08	Ordered	Inversion	703,460000000001	2,365
1	46,754	70	500	0,8	0,09	Ordered	Inversion	702,440000000001	2,551
1	46,754	70	500	0,8	0,1	Ordered	Inversion	707,640000000002	2,055
1	46,754	70	500	0,8	0,11	Ordered	Inversion	727,180000000001	2,547
1	46,754	70	500	0,8	0,12	Ordered	Inversion	652,000000000001	4,966
1	46,754	70	500	0,85	0,01	Ordered	Inversion	702,060000000001	2,435
1	46,754	70	500	0,85	0,02	Ordered	Inversion	709,000000000001	2,263
1	46,754	70	500	0,85	0,03	Ordered	Inversion	698,800000000001	2,666
1	46,754	70	500	0,85	0,04	Ordered	Inversion	682,860000000001	2,103
1	46,754	70	500	0,85	0,05	Ordered	Inversion	663,660000000001	2,997
1	46,754	70	500	0,85	0,06	Ordered	Inversion	698,800000000001	2,716
1	46,754	70	500	0,85	0,07	Ordered	Inversion	692,380000000001	3,48
1	46,754	70	500	0,85	0,08	Ordered	Inversion	660,500000000001	2,369
1	46,754	70	500	0,85	0,09	Ordered	Inversion	683,880000000001	4,209
1	46,754	70	500	0,85	0,1	Ordered	Inversion	624,640000000001	2,432
1	46,754	70	500	0,85	0,11	Ordered	Inversion	707,300000000001	2,775
1	46,754	70	500	0,85	0,12	Ordered	Inversion	624,640000000001	2,8
1	46,754	70	500	0,9	0,01	Ordered	Inversion	744,920000000002	2,177
1	46,754	70	500	0,9	0,02	Ordered	Inversion	692,380000000001	4,675
1	46,754	70	500	0,9	0,03	Ordered	Inversion	633,140000000001	3,703
1	46,754	70	500	0,9	0,04	Ordered	Inversion	660,500000000001	2,997
1	46,754	70	500	0,9	0,05	Ordered	Inversion	703,660000000001	3,972
1	46,754	70	500	0,9	0,06	Ordered	Inversion	663,080000000001	3,969
1	46,754	70	500	0,9	0,07	Ordered	Inversion	692,380000000001	2,375
1	46,754	70	500	0,9	0,08	Ordered	Inversion	652,000000000001	3,644
1	46,754	70	500	0,9	0,09	Ordered	Inversion	663,080000000001	2,313
1	46,754	70	500	0,9	0,1	Ordered	Inversion	663,080000000001	3,476
1	46,754	70	500	0,9	0,11	Ordered	Inversion	713,180000000001	4,433
1	46,754	70	500	0,9	0,12	Ordered	Inversion	692,380000000001	4,484
1	46,754	70	550	0,6	0,01	Ordered	Inversion	648,400000000001	4,786
1	46,754	70	550	0,6	0,02	Ordered	Inversion	683,540000000001	1,603
1	46,754	70	550	0,6	0,03	Ordered	Inversion	660,500000000001	3,653
1	46,754	70	550	0,6	0,04	Ordered	Inversion	730,140000000001	4,606
1	46,754	70	550	0,6	0,05	Ordered	Inversion	624,640000000001	4,834
1	46,754	70	550	0,6	0,06	Ordered	Inversion	703,800000000001	1,71
1	46,754	70	550	0,6	0,07	Ordered	Inversion	696,560000000001	3,856
1	46,754	70	550	0,6	0,08	Ordered	Inversion	624,640000000001	3,194
1	46,754	70	550	0,6	0,09	Ordered	Inversion	696,560000000001	4,012
1	46,754	70	550	0,6	0,1	Ordered	Inversion	702,440000000001	2,139
1	46,754	70	550	0,6	0,11	Ordered	Inversion	671,580000000001	3,091
1	46,754	70	550	0,6	0,12	Ordered	Inversion	696,900000000001	2,585
1	46,754	70	550	0,65	0,01	Ordered	Inversion	633,140000000001	3,406
1	46,754	70	550	0,65	0,02	Ordered	Inversion	700,500000000001	6,117
1	46,754	70	550	0,65	0,03	Ordered	Inversion	696,900000000001	1,356
1	46,754	70	550	0,65	0,04	Ordered	Inversion	698,800000000001	2,965
1	46,754	70	550	0,65	0,05	Ordered	Inversion	659,820000000001	3,535
1	46,754	70	550	0,65	0,06	Ordered	Inversion	683,880000000001	2,878
1	46,754	70	550	0,65	0,07	Ordered	Inversion	652,000000000001	3,225
1	46,754	70	550	0,65	0,08	Ordered	Inversion	663,080000000001	1,961
1	46,754	70	550	0,65	0,09	Ordered	Inversion	654,820000000001	3,616
1	46,754	70	550	0,65	0,1	Ordered	Inversion	696,900000000001	1,938
1	46,754	70	550	0,65	0,11	Ordered	Inversion	652,000000000001	4,75
1	46,754	70	550	0,65	0,12	Ordered	Inversion	663,080000000001	2,164
1	46,754	70	550	0,7	0,01	Ordered	Inversion	692,240000000001	2,664
1	46,754	70	550	0,7	0,02	Ordered	Inversion	702,440000000001	5,319
1	46,754	70	550	0,7	0,03	Ordered	Inversion	707,980000000001	8,39
1	46,754	70	550	0,7	0,04	Ordered	Inversion	696,560000000001	4,455
1	46,754	70	550	0,7	0,05	Ordered	Inversion	624,640000000001	5,765
1	46,754	70	550	0,7	0,06	Ordered	Inversion	703,460000000001	5,069
1	46,754	70	550	0,7	0,07	Ordered	Inversion	702,440000000001	2,448
1	46,754	70	550	0,7	0,08	Ordered	Inversion	633,140000000001	3,325
1	46,754	70	550	0,7	0,09	Ordered	Inversion	663,080000000001	1,964
1	46,754	70	550	0,7	0,1	Ordered	Inversion	727,180000000001	2,659
1	46,754	70	550	0,7	0,11	Ordered	Inversion	708,180000000001	4,172
1	46,754	70	550	0,7	0,12	Ordered	Inversion	624,640000000001	3,658
1	46,754	70	550	0,75	0,01	Ordered	Inversion	652,340000000001	2,33
1	46,754	70	550	0,75	0,02	Ordered	Inversion	671,580000000001	4,225
1	46,754	70	550	0,75	0,03	Ordered	Inversion	652,000000000001	2,479
1	46,754	70	550	0,75	0,04	Ordered	Inversion	671,580000000001	4,618
1	46,754	70	550	0,75	0,05	Ordered	Inversion	718,920000000001	2,109
1	46,754	70	550	0,75	0,06	Ordered	Inversion	653,600000000001	2,541
1	46,754	70	550	0,75	0,07	Ordered	Inversion	680,140000000001	2,235
1	46,754	70	550	0,75	0,08	Ordered	Inversion	671,580000000001	2,518
1	46,754	70	550	0,75	0,09	Ordered	Inversion	703,320000000001	3,228
1	46,754	70	550	0,75	0,1	Ordered	Inversion	671,580000000001	2,533
1	46,754	70	550	0,75	0,11	Ordered	Inversion	709,000000000001	2,682
1	46,754	70	550	0,75	0,12	Ordered	Inversion	671,580000000001	3,25
1	46,754	70	550	0,8	0,01	Ordered	Inversion	683,880000000001	3,789
1	46,754	70	550	0,8	0,02	Ordered	Inversion	703,660000000001	2,682
1	46,754	70	550	0,8	0,03	Ordered	Inversion	692,240000000001	2,229
1	46,754	70	550	0,8	0,04	Ordered	Inversion	633,140000000001	2,17
1	46,754	70	550	0,8	0,05	Ordered	Inversion	607,000000000001	2,638
1	46,754	70	550	0,8	0,06	Ordered	Inversion	696,900000000001	2,615
1	46,754	70	550	0,8	0,07	Ordered	Inversion	587,22	2,111
1	46,754	70	550	0,8	0,08	Ordered	Inversion	644,420000000001	2,55
1	46,754	70	550	0,8	0,09	Ordered	Inversion	652,000000000001	3,044
1	46,754	70	550	0,8	0,1	Ordered	Inversion	633,140000000001	3,197
1	46,754	70	550	0,8	0,11	Ordered	Inversion	660,500000000001	2,213
1	46,754	70	550	0,8	0,12	Ordered	Inversion	698,800000000001	7,24
1	46,754	70	550	0,85	0,01	Ordered	Inversion	655,160000000001	2,187
1	46,754	70	550	0,85	0,02	Ordered	Inversion	633,140000000001	2,994
1	46,754	70	550	0,85	0,03	Ordered	Inversion	686,840000000001	3,546
1	46,754	70	550	0,85	0,04	Ordered	Inversion	633,140000000001	3,307
1	46,754	70	550	0,85	0,05	Ordered	Inversion	683,540000000001	1,919
1	46,754	70	550	0,85	0,06	Ordered	Inversion	635,040000000001	1,945
1	46,754	70	550	0,85	0,07	Ordered	Inversion	633,140000000001	2,58
1	46,754	70	550	0,85	0,08	Ordered	Inversion	633,140000000001	3,738
1	46,754	70	550	0,85	0,09	Ordered	Inversion	624,640000000001	2,263
1	46,754	70	550	0,85	0,1	Ordered	Inversion	624,640000000001	2,088
1	46,754	70	550	0,85	0,11	Ordered	Inversion	703,800000000001	4,224
1	46,754	70	550	0,85	0,12	Ordered	Inversion	663,080000000001	3,775
1	46,754	70	550	0,9	0,01	Ordered	Inversion	728,980000000001	3,897
1	46,754	70	550	0,9	0,02	Ordered	Inversion	671,580000000001	2,563
1	46,754	70	550	0,9	0,03	Ordered	Inversion	652,000000000001	3,42
1	46,754	70	550	0,9	0,04	Ordered	Inversion	633,140000000001	3,857
1	46,754	70	550	0,9	0,05	Ordered	Inversion	663,080000000001	4,669
1	46,754	70	550	0,9	0,06	Ordered	Inversion	708,180000000001	2,413
